PostId,title_length,body_length,num_subs_ans,percent_subs_ans,num_subs_t,percent_subs_t,popular_tag,avg_popularity,topic_relevance,response_time,label
18241,42,1887,1.5,0.0056818181818181,8.25,0.0395601422387136,2,141.75,29.17142857142857,1245.5,0.0
18244,15,62,0.0,0.0,6.0,0.2119565217391304,1,19.0,2.0238095238095237,44.25,1.0
18248,37,185,1.0,0.0526315789473684,4.0,0.2105263157894736,1,59.0,5.6,1066.6,0.0
18252,27,4476,13.0,0.0395893762376094,36.333333333333336,0.1174582472376231,3,1242.0,265.69444444444446,398.6,0.0
18253,48,358,6.333333333333333,0.0241696483429108,15.666666666666666,0.0919924825617116,3,495.3333333333333,231.0,419.23333333333335,0.0
18254,41,1007,7.0,0.0325089143464077,27.0,0.1360480995372126,2,409.5,298.2678571428571,984.05,0.0
18256,51,204,0.0,0.0,3.0,0.15,1,42.0,9.589285714285714,1397.75,0.0
18257,22,2007,15.0,0.0622406639004149,42.0,0.1742738589211618,1,767.0,19.92,28.03333333333333,1.0
18264,21,949,0.0,0.0,5.0,0.0735294117647058,1,92.0,10.333333333333332,410.7,0.0
18266,33,269,12.0,0.0428072675454221,26.5,0.0950694691841824,2,876.0,219.58333333333334,186.5,0.0
18269,21,368,13.333333333333334,0.044364093299322,32.333333333333336,0.1069009121959831,3,1160.6666666666667,265.69444444444446,163.98333333333332,1.0
18270,16,202,29.0,0.0769230769230769,59.0,0.156498673740053,1,1065.0,16.2875,32.36666666666667,1.0
18271,38,2483,15.0,0.0371557454890788,43.0,0.1531339031339031,2,746.5,71.8,487.1666666666667,0.0
18285,17,696,7.0,0.0598290598290598,13.0,0.1111111111111111,1,351.0,23.047619047619047,666.6333333333333,0.0
18289,35,7813,16.666666666666668,0.0392722919318664,42.0,0.1463826756379947,3,876.3333333333334,78.99246031746033,1356.6,0.0
18291,26,1960,11.0,0.0165055882950619,25.0,0.1724846881807832,4,572.8,286.66319444444446,13.95,1.0
18294,23,266,7.0,0.0598290598290598,13.0,0.1111111111111111,1,351.0,23.047619047619047,401.4166666666667,0.0
18295,50,787,8.0,0.0310640101738024,21.0,0.1055847581366869,2,738.6666666666666,158.25198412698413,104.33333333333331,1.0
18301,24,134,11.0,0.0402066486972147,27.0,0.1045597484276729,2,765.0,132.57916666666665,1269.3,0.0
18305,20,455,57.0,0.0788381742738589,78.0,0.1078838174273859,1,3653.0,345.42857142857144,1123.45,0.0
18311,18,128,54.0,0.0768136557610241,85.0,0.1209103840682788,1,2445.0,255.0,160.41666666666666,1.0
18314,27,1304,8.0,0.0457142857142857,18.0,0.1028571428571428,1,474.0,109.79166666666667,187.5,0.0
18316,30,1355,19.0,0.0385915649073543,34.333333333333336,0.1586295796822112,3,885.6666666666666,292.06666666666666,368.3666666666667,0.0
18320,43,549,54.0,0.0768136557610241,85.0,0.1209103840682788,1,2445.0,255.0,107.05,1.0
18326,23,913,11.0,0.0628571428571428,19.0,0.1085714285714285,1,557.0,18.533333333333335,1224.1333333333334,0.0
18330,23,1050,15.5,0.0495014245014245,39.0,0.116096866096866,2,768.5,61.5,261.05,0.0
18331,28,924,5.0,0.0442477876106194,12.0,0.1061946902654867,1,272.0,9.17142857142857,114.88333333333334,1.0
18332,33,2003,3.0,0.027694957927516,10.0,0.1197805490019847,3,206.3333333333333,71.47132034632034,464.55,0.0
18337,22,333,14.5,0.0309829059829059,42.5,0.1277323954315104,2,787.5,71.5202380952381,29.8,1.0
18343,37,772,15.0,0.0535884256615267,25.5,0.1220255092328193,2,728.0,77.75,60.71666666666667,1.0
18346,35,464,11.0,0.0628571428571428,19.0,0.1085714285714285,1,557.0,18.533333333333335,584.3333333333334,0.0
18348,42,1046,15.0,0.0535884256615267,25.5,0.1220255092328193,2,728.0,77.75,762.9333333333333,0.0
18349,44,786,29.0,0.0769230769230769,59.0,0.156498673740053,1,1065.0,16.2875,409.4,0.0
18353,59,975,0.0,0.0,3.0,0.0789473684210526,1,28.0,6.244897959183673,142.16666666666666,1.0
18354,28,367,15.0,0.0535884256615267,25.5,0.1220255092328193,2,728.0,77.75,445.6166666666667,0.0
18355,28,777,21.0,0.0558510638297872,43.0,0.1143617021276595,1,1144.0,14.553571428571429,333.7333333333333,0.0
18358,48,152,9.666666666666666,0.024921295378993,30.0,0.1498844197873324,3,598.3333333333334,94.74722222222223,84.63333333333334,1.0
18364,30,591,1.0,0.0101010101010101,25.5,0.2313131313131313,2,166.5,17.061507936507937,53.63333333333333,1.0
18367,37,311,11.5,0.0394339396681348,37.0,0.1325464731008236,2,1224.0,155.90277777777777,947.35,0.0
18368,39,1044,54.0,0.0768136557610241,85.0,0.1209103840682788,1,2445.0,255.0,514.7833333333333,0.0
18370,66,484,12.75,0.033764563776486,33.5,0.1183186922131873,4,711.25,100.62738095238095,28.066666666666663,1.0
18373,16,1661,10.0,0.0493685071326892,29.5,0.1491807250810188,2,542.5,146.83666666666664,11.75,1.0
18375,38,1170,10.0,0.0317663817663817,31.0,0.1814505140592096,3,529.3333333333334,136.03333333333333,50.66666666666666,1.0
18382,35,273,27.0,0.038406827880512,45.0,0.1646218587008061,2,1235.5,258.21875,95.98333333333332,1.0
18385,18,298,12.75,0.033764563776486,33.5,0.1183186922131873,4,711.25,100.62738095238095,218.9,0.0
18389,30,973,22.666666666666668,0.0474188848406222,48.66666666666666,0.1560872283945068,3,1079.0,566.9666666666667,60.21666666666667,1.0
18403,55,1340,19.0,0.0385915649073543,34.333333333333336,0.1586295796822112,3,885.6666666666666,292.06666666666666,79.05,1.0
18412,26,1080,19.33333333333333,0.0535030806572068,38.333333333333336,0.1502649300816358,3,841.6666666666666,71.45,66.0,1.0
18413,27,386,2.0,0.0212682774259128,7.0,0.0914408866995073,2,152.33333333333334,43.35,445.3333333333333,0.0
18417,20,360,0.0,0.0,2.0,0.09125,0,17.0,3.625,226.0,0.0
18419,40,3071,10.0,0.0357256171076844,20.33333333333333,0.1257947839329906,3,531.3333333333334,108.01,330.01666666666665,0.0
18420,41,747,19.33333333333333,0.0535030806572068,38.333333333333336,0.1502649300816358,3,841.6666666666666,71.45,89.05,1.0
18423,30,92,7.0,0.0568523002421307,12.0,0.0966585956416464,2,387.0,37.06666666666667,1225.5666666666666,0.0
18424,48,418,1.0,0.0232558139534883,4.0,0.0930232558139534,1,98.0,12.458333333333332,25.4,1.0
18425,18,510,26.33333333333333,0.0434108197266092,49.66666666666666,0.1538184186210502,3,1301.0,304.32341269841265,115.51666666666668,1.0
18426,48,1998,14.666666666666666,0.0489434042225304,29.33333333333333,0.1091767478296604,3,768.3333333333334,71.98916666666668,1191.55,0.0
18430,30,442,25.0,0.0534188034188034,57.0,0.1217948717948717,1,1408.0,43.26785714285714,47.68333333333333,1.0
18432,21,918,15.0,0.0396035956380784,40.0,0.1307839669908635,2,761.5,71.5202380952381,1157.55,0.0
18434,22,275,26.33333333333333,0.0603229112404706,48.66666666666666,0.1177918726498139,3,1314.3333333333333,296.121568627451,896.3,0.0
18437,29,1676,25.0,0.0534188034188034,57.0,0.1217948717948717,1,1408.0,43.26785714285714,155.88333333333333,1.0
18438,23,1490,25.0,0.0534188034188034,57.0,0.1217948717948717,1,1408.0,43.26785714285714,209.78333333333333,0.0
18442,29,942,0.0,0.0,3.0,0.0714285714285714,1,68.0,7.472222222222222,741.6166666666667,0.0
18446,38,657,7.0,0.0598290598290598,13.0,0.1111111111111111,1,351.0,23.047619047619047,904.35,0.0
